 time            v(sh)           v(pre)          v(rst)          v(sen)          v(d)            v(CompOut)      v(AOut)         v(STO+_RCL-)    v(sto-_rcl+)    v(c+)           v(c-)          
 1.02025174e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.79995866e+00  1.80000932e+00  5.65328199e-03  9.50710766e-07 -1.49936810e-07  1.80113971e+00  4.97373807e-01 
 1.06075523e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.79997134e+00  1.79999670e+00  5.65124576e-03  3.79074610e-08 -8.95460017e-07  1.80024068e+00  5.00562492e-01 
 1.14176221e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.79998929e+00  1.80000324e+00  5.63463202e-03  3.61989060e-07  8.23097931e-08  1.79996822e+00  4.99713804e-01 
 1.30377617e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000160e+00  1.79999570e+00  5.63650546e-03  1.01285800e-07  2.50312398e-07  1.80001365e+00  5.00206631e-01 
 1.60870343e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.79999767e+00  1.80000292e+00  5.63582964e-03  3.47520267e-07  3.54359112e-07  1.79999041e+00  4.99826485e-01 
 2.21855796e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000205e+00  1.79999592e+00  5.63595837e-03  1.51361664e-07  2.88660046e-07  1.80000720e+00  5.00159489e-01 
 3.43826702e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.79999791e+00  1.80000282e+00  5.63600099e-03  3.31135514e-07  3.18437499e-07  1.79999285e+00  4.99846048e-01 
 4.00000000e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000183e+00  1.79999606e+00  5.63589411e-03  1.66560750e-07  2.68307369e-07  1.80000511e+00  5.00139019e-01 
 4.10000000e-07  0.00000000e+00  1.62000000e+00  0.00000000e+00  0.00000000e+00  1.80000009e+00  1.79999923e+00  5.63596816e-03  2.31583982e-07  2.82018535e-07  1.79999051e+00  5.00001511e-01 
 4.30000000e-07  0.00000000e+00  1.26000000e+00  0.00000000e+00  0.00000000e+00  1.79999980e+00  1.79999953e+00  5.63602676e-03  2.40503639e-07  2.76946348e-07  1.79998376e+00  4.99795097e-01 
 4.70000000e-07  0.00000000e+00  5.40000000e-01  0.00000000e+00  0.00000000e+00  1.79999999e+00  1.79999924e+00  5.63706788e-03  2.67000613e-07  3.06415733e-07  1.80072833e+00  4.99770331e-01 
 5.00000000e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999989e+00  1.79999951e+00  5.63694074e-03  2.09499610e-07  2.43257722e-07  1.80059351e+00  4.99641450e-01 
 5.04238897e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999990e+00  1.79999939e+00  5.63691329e-03  2.42765115e-07  2.76508166e-07  1.80059291e+00  4.99641779e-01 
 5.12716691e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999993e+00  1.79999937e+00  5.63690346e-03  2.43772480e-07  2.77510956e-07  1.80059197e+00  4.99642655e-01 
 5.29672279e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999994e+00  1.79999939e+00  5.63690443e-03  2.43148677e-07  2.75838519e-07  1.80059009e+00  4.99644388e-01 
 5.63583454e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999996e+00  1.79999937e+00  5.63688816e-03  2.44666776e-07  2.75501755e-07  1.80058633e+00  4.99647856e-01 
 6.31405805e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999995e+00  1.79999939e+00  5.63689269e-03  2.43289818e-07  2.69374061e-07  1.80057881e+00  4.99654791e-01 
 7.67050507e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999996e+00  1.79999937e+00  5.63686198e-03  2.44842733e-07  2.64125988e-07  1.80056378e+00  4.99668655e-01 
 1.03833991e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999995e+00  1.79999939e+00  5.63683232e-03  2.43594992e-07  2.53985689e-07  1.80053372e+00  4.99696365e-01 
 1.53833991e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999996e+00  1.79999937e+00  5.63673271e-03  2.45356639e-07  2.49324114e-07  1.80047834e+00  4.99747367e-01 
 2.00000000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999995e+00  1.79999939e+00  5.63666014e-03  2.44147343e-07  2.46513285e-07  1.80042723e+00  4.99794382e-01 
 2.00010000e-06  1.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999996e+00  1.79999938e+00  5.63670110e-03  3.86234491e-07  3.86596825e-07  1.80047168e+00  4.99838864e-01 
 2.00030000e-06  5.40000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000001e+00  1.79999938e+00  5.63686421e-03  5.17319911e-07  5.07224785e-07  1.80056014e+00  4.99927528e-01 
 2.00070000e-06  1.26000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79998479e+00  1.79999744e+00  5.57825058e-03 -2.43414948e-05  2.29896931e-05  1.76789694e+00  5.31805995e-01 
 2.00100000e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79994697e+00  1.79995681e+00  5.38118640e-03 -5.19859794e-05  5.54806567e-05  1.70347866e+00  5.96856107e-01 
 2.00104475e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993882e+00  1.79993962e+00  5.33247372e-03 -5.41278989e-05  5.73672304e-05  1.69195492e+00  6.08407966e-01 
 2.00113426e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992247e+00  1.79989099e+00  5.23430640e-03 -5.63712650e-05  5.95030296e-05  1.66977591e+00  6.30619724e-01 
 2.00131327e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79989122e+00  1.79972227e+00  5.03946164e-03 -5.50652391e-05  5.86796391e-05  1.63016329e+00  6.70286096e-01 
 2.00167129e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79983884e+00  1.79937070e+00  4.59771668e-03 -4.99092283e-05  5.04250718e-05  1.56588705e+00  7.34653465e-01 
 2.00238732e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79979690e+00  1.79941074e+00  3.73615895e-03 -4.33564433e-05  5.60765821e-05  1.47587656e+00  8.24818750e-01 
 2.00381940e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79975896e+00  1.80004766e+00  3.10287214e-03 -3.49051702e-05  5.83867155e-05  1.36937436e+00  9.31522864e-01 
 2.00610480e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79969451e+00  1.80000616e+00  3.07522542e-03 -1.21012329e-05  7.85655527e-06  1.27884214e+00  1.02220011e+00 
 2.00948675e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992784e+00  1.79998295e+00  2.98259935e-03  2.03518795e-06  1.25750533e-05  1.21151456e+00  1.08961128e+00 
 2.01519999e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79988397e+00  1.79999047e+00  3.04752878e-03 -1.28904449e-06 -9.28373662e-06  1.16696508e+00  1.13419193e+00 
 2.02459469e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80003586e+00  1.80000562e+00  3.06272423e-03 -8.40210696e-07  1.06253369e-05  1.15123935e+00  1.14993843e+00 
 2.03890697e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79990243e+00  1.79999632e+00  3.05831821e-03  5.17882270e-08 -1.00726796e-05  1.15048982e+00  1.15069545e+00 
 2.06318570e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80004670e+00  1.80000120e+00  3.04983154e-03 -5.05949570e-07  1.05700972e-05  1.15064061e+00  1.15055523e+00 
 2.11174315e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992209e+00  1.79999847e+00  3.06294625e-03  3.74879691e-07 -1.00528043e-05  1.15057545e+00  1.15062859e+00 
 2.20885804e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80005812e+00  1.80000025e+00  3.04706567e-03 -2.28219721e-07  1.05451770e-05  1.15063118e+00  1.15058708e+00 
 2.40308784e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993165e+00  1.79999891e+00  3.06374327e-03  5.36765000e-07 -1.00436002e-05  1.15059578e+00  1.15063446e+00 
 2.79154743e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80006264e+00  1.80000004e+00  3.04644047e-03 -1.32667542e-07  1.05390545e-05  1.15064433e+00  1.15060705e+00 
 3.29154743e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993446e+00  1.79999904e+00  3.06397772e-03  5.79162211e-07 -1.00404096e-05  1.15061628e+00  1.15065148e+00 
 3.79154743e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80006341e+00  1.79999993e+00  3.04617136e-03 -1.13965075e-07  1.05361218e-05  1.15066048e+00  1.15062625e+00 
 3.99900000e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993513e+00  1.79999922e+00  3.06438261e-03  5.84593334e-07 -1.00354067e-05  1.15063025e+00  1.15066071e+00 
 3.99910000e-06  1.62000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79997043e+00  1.79999378e+00  3.05911826e-03  2.27286894e-07 -4.55397727e-06  1.15057401e+00  1.15060424e+00 
 3.99930000e-06  1.26000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000339e+00  1.79999243e+00  3.05153117e-03 -1.46683201e-09  1.42268310e-06  1.15048317e+00  1.15051255e+00 
 3.99970000e-06  5.40000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999883e+00  1.79999950e+00  3.04865819e-03  7.36470213e-07  1.02735474e-06  1.15066291e+00  1.15069128e+00 
 4.00000000e-06  6.27276009e-13  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999990e+00  1.79999842e+00  3.05011172e-03 -1.98576086e-07  3.22058335e-08  1.15054248e+00  1.15057078e+00 
 4.00005226e-06  0.00000000e+00  0.00000000e+00  9.40603563e-02  0.00000000e+00  1.80000111e+00  1.79999853e+00  3.13221731e-03 -3.16910736e-08  2.42167674e-07  1.15054020e+00  1.15056848e+00 
 4.00015677e-06  0.00000000e+00  0.00000000e+00  2.82181069e-01  0.00000000e+00  1.80000243e+00  1.79999816e+00  3.29434350e-03  1.82757929e-07  4.22898010e-07  1.15053963e+00  1.15056789e+00 
 4.00036579e-06  0.00000000e+00  0.00000000e+00  6.58422494e-01  0.00000000e+00  1.80000792e+00  1.79999938e+00  4.09076846e-03  2.52523282e-07  3.89398734e-07  1.15054008e+00  1.15056834e+00 
 4.00059008e-06  0.00000000e+00  0.00000000e+00  1.06213905e+00  0.00000000e+00  1.80029869e+00  1.80014440e+00  3.21944239e-02  3.62865908e-07  3.67122043e-07  1.15053969e+00  1.15056793e+00 
 4.00079284e-06  0.00000000e+00  0.00000000e+00  1.42710917e+00  0.00000000e+00  1.80114240e+00  1.79996763e+00  1.30129760e-01  6.11931968e-07  3.47890054e-07  1.15054003e+00  1.15056826e+00 
 4.00100000e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80335366e+00  1.33092638e+00  3.79525949e-01  1.02026610e-06 -4.01048608e-07  1.15053985e+00  1.15056808e+00 
 4.00103123e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80361169e+00  1.14073326e+00  4.24371374e-01  8.99918564e-07 -4.04013535e-07  1.15054000e+00  1.15056822e+00 
 4.00109368e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80400894e+00  8.03903419e-01  4.99392720e-01  7.61185163e-07 -1.22774516e-07  1.15054014e+00  1.15056834e+00 
 4.00121859e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80450597e+00  6.36973286e-01  5.83433494e-01  3.81983816e-06  3.78310147e-06  1.15054018e+00  1.15056840e+00 
 4.00136895e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80171031e+00  6.49203796e-01  6.18102122e-01 -1.29091923e-06 -1.06753487e-06  1.15054016e+00  1.15056839e+00 
 4.00164587e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80053018e+00  6.18390683e-01  6.30356604e-01  1.98745328e-07  7.89237321e-07  1.15053997e+00  1.15056820e+00 
 4.00195796e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.79941326e+00  6.49685759e-01  6.34410201e-01 -3.85080796e-08 -4.43482416e-07  1.15053977e+00  1.15056800e+00 
 4.00257213e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.78949838e+00  6.34707518e-01  6.44261003e-01 -1.87095446e-06  6.05130630e-07  1.15053934e+00  1.15056755e+00 
 4.00361759e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.78465737e+00  6.73678947e-01  6.58254912e-01  1.18024006e-06 -5.69678323e-08  1.15053897e+00  1.15056714e+00 
 4.00533749e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.77934655e+00  6.67483012e-01  6.76112568e-01 -1.09783261e-06  5.26749543e-07  1.15053899e+00  1.15056707e+00 
 4.00857876e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76743696e+00  7.13971173e-01  6.94215628e-01  8.90241216e-07 -1.61214345e-08  1.15053971e+00  1.15056767e+00 
 4.01394597e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76380381e+00  6.93983144e-01  7.01370081e-01 -5.16388031e-07  5.05948313e-07  1.15054037e+00  1.15056812e+00 
 4.02363306e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76216224e+00  7.22416091e-01  7.01457062e-01  9.49409643e-07 -4.31678738e-09  1.15054058e+00  1.15056799e+00 
 4.03970935e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76369880e+00  6.94198433e-01  7.01467114e-01 -4.55917355e-07  4.98788690e-07  1.15054111e+00  1.15056793e+00 
 4.07186193e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76215371e+00  7.22383615e-01  7.01464757e-01  9.18349105e-07 -5.28829644e-10  1.15054223e+00  1.15056790e+00 
 4.13616710e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76370120e+00  6.94211737e-01  7.01452211e-01 -4.38388867e-07  4.96916335e-07  1.15054435e+00  1.15056768e+00 
 4.26477743e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76215242e+00  7.22375497e-01  7.01472221e-01  9.12669487e-07  3.96464251e-10  1.15054869e+00  1.15056742e+00 
 4.52199809e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76370172e+00  6.94215330e-01  7.01448558e-01 -4.31654227e-07  4.96450888e-07  1.15055714e+00  1.15056672e+00 
 5.02199809e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76215236e+00  7.22373328e-01  7.01473988e-01  9.13279265e-07  6.30658678e-10  1.15057340e+00  1.15056554e+00 
 5.52199809e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76370211e+00  6.94217934e-01  7.01447297e-01 -4.28061031e-07  4.96290709e-07  1.15058926e+00  1.15056423e+00 
 5.99900000e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76215270e+00  7.22315692e-01  7.01475478e-01  9.13228690e-07  7.91076878e-10  1.15060428e+00  1.15056311e+00 
 5.99910000e-06  0.00000000e+00  0.00000000e+00  1.62000000e+00  0.00000000e+00  1.76284283e+00  7.08696775e-01  7.00578988e-01  7.09124109e-07  1.21552249e-07  1.15060427e+00  1.15056309e+00 
 5.99930000e-06  0.00000000e+00  0.00000000e+00  1.26000000e+00  0.00000000e+00  1.76382925e+00  7.05355087e-01  6.98415369e-01  7.07019987e-07  3.97297260e-07  1.15060427e+00  1.15056309e+00 
 5.99970000e-06  0.00000000e+00  0.00000000e+00  5.40000000e-01  0.00000000e+00  1.76617955e+00  7.08957682e-01  6.94325402e-01  7.16494342e-07  1.39505589e-07  1.15060428e+00  1.15056308e+00 
 6.00000000e-06  0.00000000e+00  0.00000000e+00  1.38955514e-12  0.00000000e+00  1.76825777e+00  7.08546505e-01  6.91462896e-01  8.49420159e-07  3.38464198e-07  1.15060429e+00  1.15056308e+00 
 6.00008000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.44000000e-01  1.76872572e+00  7.10043152e-01  6.90789228e-01  1.84209416e-06  2.34385799e-06  1.15060435e+00  1.15056314e+00 
 6.00024000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.32000000e-01  1.76957559e+00  7.11807557e-01  6.89551602e-01  1.01406483e-06  1.68811674e-06  1.15060446e+00  1.15056324e+00 
 6.00045249e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.14475829e-01  1.77077793e+00  7.13852106e-01  6.87925868e-01  4.88277718e-07 -8.19205397e-05  1.15060337e+00  1.15056123e+00 
 6.00068956e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.24119973e+00  1.77056719e+00  7.16511323e-01  6.85837843e-01 -2.07017208e-06  8.54409668e-02  1.15061306e+00  1.15058436e+00 
 6.00090397e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.62715412e+00  1.77412500e+00  7.18825466e-01  6.83828750e-01  1.50670562e-06  1.80032690e-01  1.15060461e+00  1.15058997e+00 
 6.00100000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77703309e+00  7.20011665e-01  6.82865643e-01  1.80459316e-06  1.83711567e-01  1.15058546e+00  1.15056586e+00 
 6.00102737e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77586273e+00  7.20310845e-01  6.82536305e-01 -9.35578497e-07  1.83737318e-01  1.15058867e+00  1.15055780e+00 
 6.00108210e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77490315e+00  7.20962827e-01  6.81913087e-01 -2.78198272e-06  1.84333923e-01  1.15062930e+00  1.15054185e+00 
 6.00119157e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77425340e+00  7.22318522e-01  6.80725709e-01 -6.14834830e-06  1.85132988e-01  1.15098803e+00  1.15050877e+00 
 6.00141051e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77316895e+00  7.25057301e-01  6.78104092e-01 -1.33640790e-05  1.85235143e-01  1.15222555e+00  1.15041009e+00 
 6.00184838e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77521425e+00  7.30907700e-01  6.71969375e-01 -3.48401255e-06  1.85694713e-01  1.15372000e+00  1.15017212e+00 
 6.00211361e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77903120e+00  7.34855895e-01  6.67766165e-01  2.99835250e-06  1.85918831e-01  1.15403002e+00  1.15015868e+00 
 6.00234526e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.78104515e+00  7.38571642e-01  6.63705875e-01  1.69432162e-06  1.85998066e-01  1.15436582e+00  1.15015613e+00 
 6.00262802e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.78284031e+00  7.43416430e-01  6.58193644e-01  1.46831868e-06  1.85935444e-01  1.15477316e+00  1.15015494e+00 
 6.00319354e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.78669832e+00  7.54227454e-01  6.44975282e-01  1.96274589e-06  1.86004604e-01  1.15559380e+00  1.15015380e+00 
 6.00432459e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79326476e+00  7.79979883e-01  6.06543088e-01  1.38843800e-06  1.85938929e-01  1.15726457e+00  1.15015250e+00 
 6.00658669e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79901951e+00  8.42660768e-01  4.58491560e-01  1.38512464e-06  1.86005023e-01  1.16061635e+00  1.15015238e+00 
 6.01017929e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79948646e+00  9.93579406e-01  8.25389168e-02  9.23709499e-07  1.85939918e-01  1.16584519e+00  1.15015377e+00 
 6.01240999e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80004527e+00  1.26461020e+00 -5.00997787e-03  1.37140897e-06  1.86004021e-01  1.16902798e+00  1.15015416e+00 
 6.01458601e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79984249e+00  1.62818736e+00  1.11842722e-02  9.18266399e-07  1.85941567e-01  1.17211326e+00  1.15015434e+00 
 6.01569648e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80002879e+00  1.71579017e+00  4.64861924e-03  1.37562253e-06  1.86002070e-01  1.17368005e+00  1.15015451e+00 
 6.01727440e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79989509e+00  1.75110166e+00  5.87118635e-03  9.06583570e-07  1.85943465e-01  1.17589813e+00  1.15015481e+00 
 6.01911231e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80003682e+00  1.76552015e+00  4.91316390e-03  1.36021182e-06  1.86000880e-01  1.17846791e+00  1.15015499e+00 
 6.02162794e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79991161e+00  1.77617866e+00  5.18673987e-03  9.17886045e-07  1.85944554e-01  1.18198713e+00  1.15015470e+00 
 6.02665920e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80004828e+00  1.78597050e+00  4.66192223e-03  1.36882970e-06  1.86000397e-01  1.18906915e+00  1.15015424e+00 
 6.03672171e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79992521e+00  1.79223425e+00  4.73334909e-03  9.27148667e-07  1.85944759e-01  1.20329160e+00  1.15015410e+00 
 6.05684674e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80005862e+00  1.79631148e+00  4.23093784e-03  1.36376982e-06  1.86000275e-01  1.23164389e+00  1.15015416e+00 
 6.09709679e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79993255e+00  1.79796924e+00  4.31724602e-03  9.19664335e-07  1.85944847e-01  1.28795483e+00  1.15015395e+00 
 6.17759690e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80006281e+00  1.79922278e+00  4.01677515e-03  1.34553209e-06  1.86000248e-01  1.39891274e+00  1.15015384e+00 
 6.33320690e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79997680e+00  1.79943559e+00  6.04357327e-03  1.60440134e-06  1.85944758e-01  1.59726304e+00  1.15015330e+00 
 6.37174462e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80003250e+00  1.79947546e+00  6.32881630e-03  2.30780808e-06  1.85972670e-01  1.63664842e+00  1.15015322e+00 
 6.44882006e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79998947e+00  1.79953651e+00  6.72272968e-03  1.77067932e-07  1.85972415e-01  1.69722579e+00  1.15015307e+00 
 6.60297094e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80007630e+00  1.79965589e+00  6.82893254e-03  3.20186445e-06  1.85972139e-01  1.74674594e+00  1.15015694e+00 
 6.62933519e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80002112e+00  1.79966729e+00  6.82212533e-03  1.51494396e-06  1.85972106e-01  1.74844335e+00  1.15015885e+00 
 6.68206368e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79999460e+00  1.79969310e+00  6.81265017e-03 -6.39640063e-08  1.85972058e-01  1.75095372e+00  1.15016375e+00 
 6.78752067e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000946e+00  1.79973518e+00  6.77335467e-03  1.02893965e-06  1.85971944e-01  1.75276097e+00  1.15017428e+00 
 6.99843465e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79999201e+00  1.79979172e+00  6.70609198e-03 -3.58630147e-07  1.85971819e-01  1.75218568e+00  1.15018684e+00 
