 time            v(sh)           v(pre)          v(rst)          v(sen)          v(d)            v(CompOut)      v(AOut)         v(STO+_RCL-)    v(sto-_rcl+)    v(c+)           v(c-)          
 6.31405806e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999995e+00  1.79999939e+00  5.59950702e-03  2.43290338e-07  2.69372681e-07  1.80057880e+00  4.99654791e-01 
 7.67050508e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999996e+00  1.79999938e+00  5.59946658e-03  2.44843120e-07  2.64124905e-07  1.80056377e+00  4.99668655e-01 
 1.03833991e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999995e+00  1.79999939e+00  5.59941726e-03  2.43595457e-07  2.53985558e-07  1.80053371e+00  4.99696365e-01 
 1.53833991e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999996e+00  1.79999938e+00  5.59928191e-03  2.45356606e-07  2.49323898e-07  1.80047833e+00  4.99747367e-01 
 2.00000000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999995e+00  1.79999939e+00  5.59917618e-03  2.44147859e-07  2.46513816e-07  1.80042722e+00  4.99794382e-01 
 2.00010000e-06  1.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999996e+00  1.79999940e+00  5.59922305e-03  3.86234339e-07  3.86596884e-07  1.80047168e+00  4.99838864e-01 
 2.00030000e-06  5.40000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000001e+00  1.79999944e+00  5.59941246e-03  5.17318643e-07  5.07224178e-07  1.80056013e+00  4.99927528e-01 
 2.00070000e-06  1.26000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79998471e+00  1.79997878e+00  5.52975214e-03 -2.43409083e-05  2.29901427e-05  1.76789736e+00  5.31806019e-01 
 2.00100000e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79994657e+00  1.79985275e+00  5.28619717e-03 -5.19831518e-05  5.54836960e-05  1.70348102e+00  5.96856251e-01 
 2.00104475e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993833e+00  1.79980992e+00  5.22379772e-03 -5.41244666e-05  5.73711055e-05  1.69195786e+00  6.08408146e-01 
 2.00113426e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992179e+00  1.79970347e+00  5.09331213e-03 -5.63665083e-05  5.95089812e-05  1.66978019e+00  6.30619992e-01 
 2.00131327e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79989018e+00  1.79943401e+00  4.80947158e-03 -5.50583730e-05  5.86921877e-05  1.63017087e+00  6.70286639e-01 
 2.00167129e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79983809e+00  1.79915280e+00  4.21399239e-03 -4.99022405e-05  5.04592991e-05  1.56590014e+00  7.34654887e-01 
 2.00238732e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79979782e+00  1.79959204e+00  3.40511139e-03 -4.33606693e-05  5.61655719e-05  1.47589212e+00  8.24822151e-01 
 2.00381940e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79975905e+00  1.80010888e+00  3.07196452e-03 -3.49150210e-05  5.84174931e-05  1.36938424e+00  9.31529011e-01 
 2.00610484e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79969432e+00  1.79996862e+00  3.06686940e-03 -1.20912153e-05  7.77831598e-06  1.27884612e+00  1.02220905e+00 
 2.00948677e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992804e+00  1.80001631e+00  2.98502483e-03  2.03276903e-06  1.26060108e-05  1.21151775e+00  1.08961933e+00 
 2.01519999e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79988381e+00  1.79995975e+00  3.04370487e-03 -1.28791028e-06 -9.31623026e-06  1.16696913e+00  1.13419844e+00 
 2.02459449e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80003600e+00  1.80003500e+00  3.06609108e-03 -8.40704614e-07  1.06579557e-05  1.15124440e+00  1.14994367e+00 
 2.03890675e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79990226e+00  1.79996774e+00  3.05503609e-03  5.21234284e-08 -1.01051296e-05  1.15049501e+00  1.15070062e+00 
 2.06318542e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80004686e+00  1.80002930e+00  3.05283385e-03 -5.06310207e-07  1.06024111e-05  1.15064575e+00  1.15056038e+00 
 2.11174276e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992192e+00  1.79997060e+00  3.05986573e-03  3.75200056e-07 -1.00850249e-05  1.15058063e+00  1.15063376e+00 
 2.20885743e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80005829e+00  1.80002801e+00  3.04996931e-03 -2.28541483e-07  1.05773470e-05  1.15063632e+00  1.15059223e+00 
 2.40308678e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993148e+00  1.79997122e+00  3.06071106e-03  5.37081565e-07 -1.00757436e-05  1.15060096e+00  1.15063963e+00 
 2.79154548e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80006281e+00  1.80002771e+00  3.04932009e-03 -1.32982289e-07  1.05711856e-05  1.15064947e+00  1.15061220e+00 
 3.29154548e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993429e+00  1.79997140e+00  3.06095962e-03  5.79475078e-07 -1.00725302e-05  1.15062145e+00  1.15065665e+00 
 3.79154548e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80006358e+00  1.80002756e+00  3.04903848e-03 -1.14276678e-07  1.05682332e-05  1.15066561e+00  1.15063139e+00 
 3.99900000e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993497e+00  1.79997166e+00  3.06138531e-03  5.84902795e-07 -1.00674933e-05  1.15063542e+00  1.15066587e+00 
 3.99910000e-06  1.62000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79997037e+00  1.79998105e+00  3.05671247e-03  2.27442669e-07 -4.56854846e-06  1.15057917e+00  1.15060940e+00 
 3.99930000e-06  1.26000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000342e+00  1.79999276e+00  3.05060902e-03 -1.38234015e-09  1.42625289e-06  1.15048832e+00  1.15051771e+00 
 3.99970000e-06  5.40000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999883e+00  1.79999818e+00  3.04882589e-03  7.36515690e-07  1.02780149e-06  1.15066807e+00  1.15069644e+00 
 4.00000000e-06  6.27276009e-13  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999989e+00  1.79999849e+00  3.04984565e-03 -1.98565056e-07  3.29610674e-08  1.15054763e+00  1.15057594e+00 
 4.00005226e-06  0.00000000e+00  0.00000000e+00  9.40602018e-02  0.00000000e+00  1.80000111e+00  1.79999856e+00  3.13202213e-03 -3.16687966e-08  2.42940646e-07  1.15054536e+00  1.15057364e+00 
 4.00015677e-06  0.00000000e+00  0.00000000e+00  2.82180605e-01  0.00000000e+00  1.80000243e+00  1.79999811e+00  3.29423338e-03  1.82779454e-07  4.23446010e-07  1.15054478e+00  1.15057305e+00 
 4.00036579e-06  0.00000000e+00  0.00000000e+00  6.58421413e-01  0.00000000e+00  1.80000792e+00  1.79999931e+00  4.09064967e-03  2.52531886e-07  3.89679557e-07  1.15054524e+00  1.15057350e+00 
 4.00059008e-06  0.00000000e+00  0.00000000e+00  1.06213766e+00  0.00000000e+00  1.80029869e+00  1.80014412e+00  3.21942937e-02  3.62876047e-07  3.67375828e-07  1.15054485e+00  1.15057309e+00 
 4.00079284e-06  0.00000000e+00  0.00000000e+00  1.42710855e+00  0.00000000e+00  1.80114241e+00  1.79996684e+00  1.30130713e-01  6.11941827e-07  3.48022841e-07  1.15054518e+00  1.15057342e+00 
 4.00100000e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80335373e+00  1.33130720e+00  3.79526855e-01  1.02055046e-06 -3.99465741e-07  1.15054501e+00  1.15057324e+00 
 4.00103123e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80361174e+00  1.14123065e+00  4.24371627e-01  9.00296809e-07 -4.02020516e-07  1.15054516e+00  1.15057338e+00 
 4.00109368e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80400785e+00  8.04280102e-01  4.99392566e-01  7.58959548e-07 -1.23144458e-07  1.15054529e+00  1.15057350e+00 
 4.00121859e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80450581e+00  6.37105520e-01  5.83442751e-01  3.81792757e-06  3.78165111e-06  1.15054534e+00  1.15057356e+00 
 4.00136904e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80171022e+00  6.49406127e-01  6.18152711e-01 -1.28916018e-06 -1.06625425e-06  1.15054532e+00  1.15057355e+00 
 4.00164594e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80053092e+00  6.18608009e-01  6.30448927e-01  1.96937141e-07  7.86480854e-07  1.15054512e+00  1.15057336e+00 
 4.00195817e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.79940303e+00  6.50008095e-01  6.34564333e-01 -4.12004760e-08 -4.41613092e-07  1.15054492e+00  1.15057316e+00 
 4.00257234e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.78943312e+00  6.35097026e-01  6.44519097e-01 -1.88190903e-06  6.03010644e-07  1.15054451e+00  1.15057271e+00 
 4.00361869e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.78454581e+00  6.74304087e-01  6.58665645e-01  1.18264012e-06 -5.48657121e-08  1.15054415e+00  1.15057231e+00 
 4.00533980e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.77910175e+00  6.68205713e-01  6.76669182e-01 -1.11160579e-06  5.24745530e-07  1.15054416e+00  1.15057223e+00 
 4.00858415e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76706742e+00  7.14877345e-01  6.94804050e-01  8.97380994e-07 -1.40654514e-08  1.15054487e+00  1.15057283e+00 
 4.01395686e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76345078e+00  6.94666537e-01  7.01846402e-01 -5.22540731e-07  5.03967750e-07  1.15054553e+00  1.15057328e+00 
 4.02365585e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76185778e+00  7.23148148e-01  7.01883435e-01  9.56255818e-07 -2.37473488e-09  1.15054573e+00  1.15057315e+00 
 4.03974172e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76337151e+00  6.94848679e-01  7.01911066e-01 -4.62903885e-07  4.96862221e-07  1.15054627e+00  1.15057308e+00 
 4.07191346e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76184329e+00  7.23126463e-01  7.01898328e-01  9.25368514e-07  1.39065134e-09  1.15054739e+00  1.15057305e+00 
 4.13625695e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76337579e+00  6.94859941e-01  7.01894143e-01 -4.45412202e-07  4.95000314e-07  1.15054951e+00  1.15057284e+00 
 4.26494393e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76184118e+00  7.23119270e-01  7.01906633e-01  9.19716397e-07  2.31075493e-09  1.15055386e+00  1.15057258e+00 
 4.52231789e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76337667e+00  6.94863172e-01  7.01890117e-01 -4.38677398e-07  4.94537387e-07  1.15056231e+00  1.15057188e+00 
 5.02231789e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76184094e+00  7.23117296e-01  7.01908581e-01  9.20327737e-07  2.54373913e-09  1.15057857e+00  1.15057069e+00 
 5.52231789e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76337718e+00  6.94865738e-01  7.01888735e-01 -4.35092342e-07  4.94377995e-07  1.15059443e+00  1.15056939e+00 
 5.99900000e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76184116e+00  7.23058573e-01  7.01910202e-01  9.20272141e-07  2.70343440e-09  1.15060943e+00  1.15056827e+00 
 5.99910000e-06  0.00000000e+00  0.00000000e+00  1.62000000e+00  0.00000000e+00  1.76253308e+00  7.09408252e-01  7.01006671e-01  7.12539703e-07  1.21830004e-07  1.15060943e+00  1.15056825e+00 
 5.99930000e-06  0.00000000e+00  0.00000000e+00  1.26000000e+00  0.00000000e+00  1.76352983e+00  7.06088111e-01  6.98814419e-01  7.11048832e-07  3.97254043e-07  1.15060943e+00  1.15056825e+00 
 5.99970000e-06  0.00000000e+00  0.00000000e+00  5.40000000e-01  0.00000000e+00  1.76594173e+00  7.09814195e-01  6.94623265e-01  7.32429879e-07  1.39739251e-07  1.15060944e+00  1.15056825e+00 
 6.00000000e-06  0.00000000e+00  0.00000000e+00  1.38955514e-12  0.00000000e+00  1.76808454e+00  7.09483558e-01  6.91670177e-01  8.67200856e-07  3.38571982e-07  1.15060944e+00  1.15056824e+00 
 6.00008000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.44000000e-01  1.76856962e+00  7.11010819e-01  6.90970053e-01  1.85969846e-06  2.34400363e-06  1.15060951e+00  1.15056830e+00 
 6.00024000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.32000000e-01  1.76945398e+00  7.12831789e-01  6.89676892e-01  1.03149905e-06  1.68818721e-06  1.15060962e+00  1.15056841e+00 
 6.00045249e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.14475827e-01  1.77070288e+00  7.14952184e-01  6.87970180e-01  5.05953847e-07 -8.19190836e-05  1.15060853e+00  1.15056639e+00 
 6.00068956e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.24119974e+00  1.77054565e+00  7.17704286e-01  6.85781775e-01 -2.05166084e-06  8.54408618e-02  1.15061821e+00  1.15058952e+00 
 6.00090397e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.62715413e+00  1.77415313e+00  7.20106848e-01  6.83671496e-01  1.52553346e-06  1.80032545e-01  1.15060976e+00  1.15059513e+00 
 6.00100000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77708349e+00  7.21335234e-01  6.82659659e-01  1.82326349e-06  1.83711491e-01  1.15059062e+00  1.15057103e+00 
 6.00102737e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77591954e+00  7.21646547e-01  6.82315937e-01 -9.16793675e-07  1.83737257e-01  1.15059383e+00  1.15056296e+00 
 6.00108210e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77497292e+00  7.22323112e-01  6.81663585e-01 -2.76317461e-06  1.84333870e-01  1.15063446e+00  1.15054701e+00 
 6.00119157e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77434970e+00  7.23729375e-01  6.80415560e-01 -6.12951139e-06  1.85132922e-01  1.15099322e+00  1.15051393e+00 
 6.00141051e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77331996e+00  7.26573186e-01  6.77662554e-01 -1.33447316e-05  1.85235057e-01  1.15223081e+00  1.15041523e+00 
 6.00184838e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77547494e+00  7.32655326e-01  6.71219551e-01 -3.46306495e-06  1.85694705e-01  1.15372520e+00  1.15017724e+00 
 6.00211358e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77935235e+00  7.36760116e-01  6.66796441e-01  3.01671676e-06  1.85918798e-01  1.15403516e+00  1.15016381e+00 
 6.00234521e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.78141405e+00  7.40622194e-01  6.62519809e-01  1.71065451e-06  1.85998024e-01  1.15437094e+00  1.15016126e+00 
 6.00262794e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.78326349e+00  7.45657576e-01  6.56708487e-01  1.48352986e-06  1.85935413e-01  1.15477824e+00  1.15016006e+00 
 6.00319340e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.78720160e+00  7.56886901e-01  6.42752803e-01  1.97160480e-06  1.86004583e-01  1.15559880e+00  1.15015892e+00 
 6.00432432e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79374044e+00  7.83565662e-01  6.02125013e-01  1.37710700e-06  1.85938959e-01  1.15726939e+00  1.15015761e+00 
 6.00658617e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79909437e+00  8.48157205e-01  4.46301920e-01  1.36650891e-06  1.86004997e-01  1.16062084e+00  1.15015753e+00 
 6.00979741e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79943251e+00  9.82649544e-01  9.23411378e-02  9.38785766e-07  1.85940023e-01  1.16530024e+00  1.15015883e+00 
 6.01192481e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80003236e+00  1.23439553e+00 -3.27764851e-03  1.36029804e-06  1.86003873e-01  1.16834162e+00  1.15015924e+00 
 6.01399022e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79983510e+00  1.59788703e+00  1.03261986e-02  9.28855652e-07  1.85941721e-01  1.17127446e+00  1.15015944e+00 
 6.01507640e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80002984e+00  1.70232584e+00  5.00167756e-03  1.37162503e-06  1.86001925e-01  1.17280907e+00  1.15015960e+00 
 6.01658068e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79988763e+00  1.74735556e+00  5.81899186e-03  9.12000786e-07  1.85943628e-01  1.17492683e+00  1.15015989e+00 
 6.01855301e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80003970e+00  1.76408536e+00  4.99062428e-03  1.35712567e-06  1.86000752e-01  1.17768692e+00  1.15016016e+00 
 6.02124663e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79990710e+00  1.77640144e+00  5.15812666e-03  9.19507805e-07  1.85944640e-01  1.18145469e+00  1.15015987e+00 
 6.02663386e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80005221e+00  1.78634034e+00  4.67618335e-03  1.36785699e-06  1.86000331e-01  1.18903878e+00  1.15015938e+00 
 6.03740832e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79992179e+00  1.79277745e+00  4.69535088e-03  9.28084547e-07  1.85944819e-01  1.20426901e+00  1.15015926e+00 
 6.05895724e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80006259e+00  1.79647442e+00  4.22975363e-03  1.36253797e-06  1.86000224e-01  1.23461728e+00  1.15015930e+00 
 6.10205509e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79992906e+00  1.79820718e+00  4.27896149e-03  9.19917431e-07  1.85944901e-01  1.29486470e+00  1.15015909e+00 
 6.18825078e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80006657e+00  1.79920297e+00  3.94764236e-03  1.34280052e-06  1.86000197e-01  1.41342578e+00  1.15015896e+00 
 6.35223500e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79997812e+00  1.79959172e+00  5.67030990e-03  1.69873319e-06  1.85944770e-01  1.61661535e+00  1.15015839e+00 
 6.39323105e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80002509e+00  1.79953045e+00  6.02845392e-03  2.37087903e-06  1.85972612e-01  1.65439912e+00  1.15015832e+00 
 6.47522316e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79999777e+00  1.79957678e+00  6.54594057e-03  2.62320698e-07  1.85972365e-01  1.71104329e+00  1.15015833e+00 
 6.49572119e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80002251e+00  1.79959401e+00  6.59554321e-03  1.27382307e-06  1.85972322e-01  1.71910961e+00  1.15015847e+00 
 6.53671724e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80006293e+00  1.79962112e+00  6.66322499e-03  1.92833957e-06  1.85972262e-01  1.73261618e+00  1.15015919e+00 
 6.61870935e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000335e+00  1.79966845e+00  6.71000655e-03  7.77306916e-07  1.85972125e-01  1.74771939e+00  1.15016340e+00 
 6.78269357e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000802e+00  1.79973822e+00  6.68063579e-03  9.21784475e-07  1.85971965e-01  1.75588535e+00  1.15017920e+00 
 7.11066200e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79999271e+00  1.79981753e+00  6.57342064e-03 -3.34216054e-07  1.85971756e-01  1.75327999e+00  1.15019501e+00 
