 time            v(sh)           v(pre)          v(rst)          v(sen)          v(d)            v(CompOut)      v(AOut)         v(STO+_RCL-)    v(sto-_rcl+)    v(c+)           v(c-)          
 2.01519925e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79988415e+00  1.79999665e+00  3.59942402e-03 -1.28668574e-06 -9.24496282e-06  1.16692058e+00  1.13412685e+00 
 2.02459436e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80003559e+00  1.79999352e+00  3.54547989e-03 -8.43993479e-07  1.05708351e-05  1.15118766e+00  1.14988247e+00 
 2.03890824e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79990274e+00  1.80000566e+00  3.48765456e-03  5.57493376e-08 -1.00111379e-05  1.15043597e+00  1.15064206e+00 
 2.06318862e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80004640e+00  1.79999331e+00  3.52508020e-03 -5.09773182e-07  1.05050468e-05  1.15058690e+00  1.15050142e+00 
 2.11174938e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992238e+00  1.80000578e+00  3.49449364e-03  3.78822311e-07 -9.98627228e-06  1.15052181e+00  1.15057497e+00 
 2.20887090e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80005783e+00  1.79999326e+00  3.52130072e-03 -2.32140939e-07  1.04779585e-05  1.15057742e+00  1.15053333e+00 
 2.40311394e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993194e+00  1.80000576e+00  3.49580364e-03  5.40709674e-07 -9.97604552e-06  1.15054216e+00  1.15058082e+00 
 2.79160002e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80006235e+00  1.79999327e+00  3.52053394e-03 -1.36609708e-07  1.04713317e-05  1.15059057e+00  1.15055331e+00 
 3.29160002e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993475e+00  1.80000576e+00  3.49628929e-03  5.83110042e-07 -9.97255636e-06  1.15056265e+00  1.15059783e+00 
 3.79160002e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80006312e+00  1.79999327e+00  3.52026422e-03 -1.17913917e-07  1.04681357e-05  1.15060671e+00  1.15057250e+00 
 3.99900000e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993542e+00  1.80000574e+00  3.49696752e-03  5.88549642e-07 -9.96710924e-06  1.15057663e+00  1.15060705e+00 
 3.99910000e-06  1.62000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79997061e+00  1.80000617e+00  3.49791874e-03  2.28644566e-07 -4.53504549e-06  1.15052035e+00  1.15055058e+00 
 3.99930000e-06  1.26000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000343e+00  1.80000403e+00  3.49939409e-03 -2.80498362e-09  1.38976330e-06  1.15042949e+00  1.15045888e+00 
 3.99970000e-06  5.40000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999880e+00  1.80000079e+00  3.50060114e-03  7.35868587e-07  1.01407300e-06  1.15060916e+00  1.15063758e+00 
 4.00000000e-06  6.27276009e-13  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999988e+00  1.80000004e+00  3.50179221e-03 -1.98751476e-07  2.51578677e-08  1.15048875e+00  1.15051707e+00 
 4.00005226e-06  0.00000000e+00  0.00000000e+00  9.40619575e-02  0.00000000e+00  1.80000110e+00  1.79999962e+00  3.58400609e-03 -3.19173682e-08  2.34906524e-07  1.15048647e+00  1.15051478e+00 
 4.00015677e-06  0.00000000e+00  0.00000000e+00  2.82185873e-01  0.00000000e+00  1.80000242e+00  1.79999845e+00  3.74610135e-03  1.82527501e-07  4.16543680e-07  1.15048589e+00  1.15051419e+00 
 4.00036580e-06  0.00000000e+00  0.00000000e+00  6.58433703e-01  0.00000000e+00  1.80000788e+00  1.79999925e+00  4.53948913e-03  2.52360587e-07  3.85250231e-07  1.15048635e+00  1.15051463e+00 
 4.00059006e-06  0.00000000e+00  0.00000000e+00  1.06211260e+00  0.00000000e+00  1.80029861e+00  1.80014783e+00  3.26281188e-02  3.62755326e-07  3.64189700e-07  1.15048595e+00  1.15051423e+00 
 4.00079290e-06  0.00000000e+00  0.00000000e+00  1.42722758e+00  0.00000000e+00  1.80114364e+00  1.79998277e+00  1.30659453e-01  6.12370186e-07  3.46079287e-07  1.15048629e+00  1.15051455e+00 
 4.00100000e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80335889e+00  1.32771921e+00  3.80254534e-01  1.01924471e-06 -4.20785547e-07  1.15048615e+00  1.15051437e+00 
 4.00103122e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80361840e+00  1.13652651e+00  4.25160597e-01  8.98343673e-07 -4.28551207e-07  1.15048631e+00  1.15051452e+00 
 4.00109366e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80402828e+00  8.00738191e-01  5.00314880e-01  7.82948618e-07 -1.26332206e-07  1.15048646e+00  1.15051464e+00 
 4.00121854e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80452266e+00  6.35855112e-01  5.84562006e-01  3.83891411e-06  3.79280862e-06  1.15048653e+00  1.15051471e+00 
 4.00136812e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80172659e+00  6.47459889e-01  6.19125012e-01 -1.30440723e-06 -1.07451671e-06  1.15048650e+00  1.15051469e+00 
 4.00164510e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80053772e+00  6.16528111e-01  6.31225661e-01  2.12517959e-07  8.14617573e-07  1.15048626e+00  1.15051450e+00 
 4.00195620e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.79931517e+00  6.47039402e-01  6.34870950e-01 -8.42958168e-08 -4.60897685e-07  1.15048599e+00  1.15051429e+00 
 4.00256978e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.78936669e+00  6.31589818e-01  6.44055722e-01 -1.84697414e-06  6.22825430e-07  1.15048544e+00  1.15051382e+00 
 4.00360822e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.78502906e+00  6.68827985e-01  6.57009057e-01  1.22632886e-06 -7.22161982e-08  1.15048495e+00  1.15051340e+00 
 4.00531757e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.78024843e+00  6.61851952e-01  6.73871508e-01 -1.08839042e-06  5.40459382e-07  1.15048494e+00  1.15051332e+00 
 4.00853263e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76903996e+00  7.06771221e-01  6.91651445e-01  9.10429437e-07 -2.99278332e-08  1.15048583e+00  1.15051393e+00 
 4.01385272e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76511399e+00  6.88269450e-01  6.99546612e-01 -5.44890844e-07  5.19100972e-07  1.15048664e+00  1.15051442e+00 
 4.02344082e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76318990e+00  7.16297824e-01  7.00014662e-01  9.71533876e-07 -1.71500761e-08  1.15048682e+00  1.15051428e+00 
 4.03942513e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76480304e+00  6.88753567e-01  6.99921502e-01 -4.76544408e-07  5.11492861e-07  1.15048734e+00  1.15051422e+00 
 4.07139374e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76321931e+00  7.16194769e-01  6.99969559e-01  9.38434489e-07 -1.31744572e-08  1.15048847e+00  1.15051419e+00 
 4.13533095e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76479484e+00  6.88780544e-01  6.99920839e-01 -4.58283931e-07  5.09533242e-07  1.15049056e+00  1.15051397e+00 
 4.26320539e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76322217e+00  7.16180567e-01  6.99971475e-01  9.32369491e-07 -1.22062283e-08  1.15049489e+00  1.15051372e+00 
 4.51895426e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76479328e+00  6.88786349e-01  6.99920025e-01 -4.51407377e-07  5.09046755e-07  1.15050328e+00  1.15051302e+00 
 5.01895426e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76322257e+00  7.16176827e-01  6.99972659e-01  9.32910414e-07 -1.19619435e-08  1.15051956e+00  1.15051184e+00 
 5.51895426e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76479251e+00  6.88788850e-01  6.99920397e-01 -4.47737892e-07  5.08880276e-07  1.15053540e+00  1.15051053e+00 
 5.99900000e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76322303e+00  7.16127105e-01  6.99974073e-01  9.32840213e-07 -1.17957261e-08  1.15055053e+00  1.15050940e+00 
 5.99910000e-06  0.00000000e+00  0.00000000e+00  1.62000000e+00  0.00000000e+00  1.76389111e+00  7.02649690e-01  6.99220115e-01  7.11997307e-07  1.20453484e-07  1.15055052e+00  1.15050939e+00 
 5.99930000e-06  0.00000000e+00  0.00000000e+00  1.26000000e+00  0.00000000e+00  1.76472746e+00  6.98803772e-01  6.97581322e-01  6.42745235e-07  3.97804696e-07  1.15055053e+00  1.15050938e+00 
 5.99970000e-06  0.00000000e+00  0.00000000e+00  5.40000000e-01  0.00000000e+00  1.76624803e+00  7.00449214e-01  6.95251232e-01  5.07805478e-07  1.37195357e-07  1.15055053e+00  1.15050938e+00 
 6.00000000e-06  0.00000000e+00  0.00000000e+00  1.38955514e-12  0.00000000e+00  1.76742929e+00  6.98616121e-01  6.93922795e-01  5.98757332e-07  3.36471220e-07  1.15055054e+00  1.15050937e+00 
 6.00008000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.44000000e-01  1.76765004e+00  6.99641865e-01  6.93686095e-01  1.59198040e-06  2.34181544e-06  1.15055060e+00  1.15050944e+00 
 6.00024000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.32000000e-01  1.76800067e+00  7.00499100e-01  6.93357309e-01  7.54248596e-07  1.66208953e-06  1.15055071e+00  1.15050954e+00 
 6.00045249e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.14475575e-01  1.76851404e+00  7.01303283e-01  6.93036563e-01  2.24735978e-07 -8.19088284e-05  1.15054962e+00  1.15050752e+00 
 6.00068956e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.24119956e+00  1.76749040e+00  7.02468424e-01  6.92534304e-01 -2.34938419e-06  8.54338518e-02  1.15055931e+00  1.15053067e+00 
 6.00090397e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.62715398e+00  1.77029120e+00  7.03360064e-01  6.92092422e-01  1.21984344e-06  1.80029794e-01  1.15055091e+00  1.15053633e+00 
 6.00100000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77287982e+00  7.03873502e-01  6.91875905e-01  1.53923612e-06  1.83711339e-01  1.15053173e+00  1.15051227e+00 
 6.00102737e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77161314e+00  7.03978826e-01  6.91765078e-01 -1.20069315e-06  1.83736730e-01  1.15053480e+00  1.15050423e+00 
 6.00108211e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77045589e+00  7.04238727e-01  6.91582895e-01 -3.04411959e-06  1.84333960e-01  1.15057483e+00  1.15048831e+00 
 6.00119160e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.76938748e+00  7.04789932e-01  6.91309145e-01 -6.40776912e-06  1.85135180e-01  1.15093105e+00  1.15045534e+00 
 6.00141056e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.76741074e+00  7.05855044e-01  6.90645874e-01 -1.36545684e-05  1.85237904e-01  1.15216567e+00  1.15035736e+00 
 6.00184850e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.76759984e+00  7.08014959e-01  6.89015961e-01 -3.88077664e-06  1.85693647e-01  1.15366474e+00  1.15011984e+00 
 6.00211585e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77038184e+00  7.09487147e-01  6.87963813e-01  2.68311270e-06  1.85919605e-01  1.15397844e+00  1.15010582e+00 
 6.00234869e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77151693e+00  7.10887027e-01  6.86955081e-01  1.38897528e-06  1.85998967e-01  1.15431560e+00  1.15010326e+00 
 6.00263282e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77220650e+00  7.12708326e-01  6.85596759e-01  1.14674685e-06  1.85935935e-01  1.15472499e+00  1.15010214e+00 
 6.00320107e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77396474e+00  7.16811903e-01  6.82375347e-01  1.68050009e-06  1.86005273e-01  1.15554943e+00  1.15010118e+00 
 6.00433759e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77795882e+00  7.26855119e-01  6.72888251e-01  1.28976058e-06  1.85939398e-01  1.15722844e+00  1.15010012e+00 
 6.00661063e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.78964332e+00  7.56489458e-01  6.32347740e-01  1.89737492e-06  1.86004748e-01  1.16059619e+00  1.15009962e+00 
 6.01115670e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79936083e+00  8.43513519e-01  3.82002503e-01  7.79504744e-07  1.85937744e-01  1.16719250e+00  1.15010040e+00 
 6.01555481e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79965392e+00  9.64884469e-01  4.71661042e-02  1.47551707e-06  1.86006459e-01  1.17343511e+00  1.15010075e+00 
 6.01814921e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80006303e+00  1.16285892e+00 -1.39647942e-03  8.25705590e-07  1.85939341e-01  1.17710782e+00  1.15010053e+00 
 6.02068251e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79988043e+00  1.50574002e+00  1.20623735e-02  1.43284947e-06  1.86004692e-01  1.18069399e+00  1.15010062e+00 
 6.02242199e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000963e+00  1.67998075e+00  5.17211232e-03  8.95719701e-07  1.85941242e-01  1.18315181e+00  1.15010070e+00 
 6.02446696e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79995405e+00  1.74981665e+00  7.45723776e-03  1.36550018e-06  1.86002783e-01  1.18602546e+00  1.15010109e+00 
 6.02696544e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79998610e+00  1.76529911e+00  5.77387486e-03  9.17325781e-07  1.85942673e-01  1.18951777e+00  1.15010128e+00 
 6.03018155e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79998442e+00  1.77796354e+00  6.53752628e-03  1.35084301e-06  1.86001961e-01  1.19401390e+00  1.15010092e+00 
 6.03584339e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79998207e+00  1.78522142e+00  5.78658925e-03  9.42589190e-07  1.85943353e-01  1.20198559e+00  1.15010047e+00 
 6.04465438e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79999885e+00  1.79151066e+00  6.27006166e-03  1.34858948e-06  1.86001535e-01  1.21441934e+00  1.15010050e+00 
 6.06192247e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79998525e+00  1.79444622e+00  5.83047745e-03  9.41991076e-07  1.85943585e-01  1.23870912e+00  1.15010044e+00 
 6.09302296e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000628e+00  1.79747743e+00  6.50014867e-03  1.34075240e-06  1.86001439e-01  1.28222321e+00  1.15010035e+00 
 6.15522394e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79998812e+00  1.79796331e+00  6.33417785e-03  9.29457880e-07  1.85943654e-01  1.36828562e+00  1.15010019e+00 
 6.26916033e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80001233e+00  1.79960207e+00  6.91189017e-03  1.37259414e-06  1.86001381e-01  1.52118160e+00  1.15009988e+00 
 6.29764443e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80002146e+00  1.79924698e+00  6.75326668e-03  1.56674782e-06  1.85972832e-01  1.55740117e+00  1.15009980e+00 
 6.35461263e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80008042e+00  1.79936112e+00  6.82846263e-03  2.60170018e-06  1.85972721e-01  1.62499952e+00  1.15009961e+00 
 6.46854902e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79994588e+00  1.79953854e+00  6.91110444e-03 -6.93254369e-07  1.85972309e-01  1.70922497e+00  1.15009946e+00 
 6.48791910e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80001822e+00  1.79955038e+00  6.90773167e-03  1.51315876e-06  1.85972301e-01  1.71614800e+00  1.15009959e+00 
 6.52665926e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80006339e+00  1.79958432e+00  6.90447181e-03  2.60049991e-06  1.85972248e-01  1.72792003e+00  1.15010015e+00 
 6.60413958e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80001958e+00  1.79964039e+00  6.88861031e-03  1.03711066e-06  1.85972134e-01  1.74081172e+00  1.15010359e+00 
