 time            v(sh)           v(pre)          v(rst)          v(sen)          v(d)            v(CompOut)      v(AOut)         v(STO+_RCL-)    v(sto-_rcl+)    v(c+)           v(c-)          
 2.00238732e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79979891e+00  1.79982516e+00  3.20394900e-03 -4.33697177e-05  5.62583234e-05  1.47590528e+00  8.24825856e-01 
 2.00381940e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79975876e+00  1.80007219e+00  3.08725018e-03 -3.49220977e-05  5.84351673e-05  1.36939125e+00  9.31534683e-01 
 2.00610485e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79969436e+00  1.79998980e+00  3.04717043e-03 -1.20834500e-05  7.69423307e-06  1.27884917e+00  1.02221617e+00 
 2.00948676e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992804e+00  1.80000358e+00  2.99894830e-03  2.03089587e-06  1.26489905e-05  1.21152053e+00  1.08962544e+00 
 2.01519993e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79988381e+00  1.79996852e+00  3.03027294e-03 -1.28694688e-06 -9.35971761e-06  1.16697257e+00  1.13420344e+00 
 2.02459432e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80003601e+00  1.80002836e+00  3.07854728e-03 -8.41318494e-07  1.07010876e-05  1.15124840e+00  1.14994789e+00 
 2.03890652e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79990223e+00  1.79997342e+00  3.04313614e-03  5.26265094e-08 -1.01478260e-05  1.15049918e+00  1.15070473e+00 
 2.06318515e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80004690e+00  1.80002433e+00  3.06430062e-03 -5.06820230e-07  1.06448184e-05  1.15064983e+00  1.15056451e+00 
 2.11174241e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992188e+00  1.79997536e+00  3.04850832e-03  3.75678085e-07 -1.01272670e-05  1.15058480e+00  1.15063789e+00 
 2.20885692e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80005833e+00  1.80002346e+00  3.06116887e-03 -2.29017362e-07  1.06195042e-05  1.15064040e+00  1.15059636e+00 
 2.40308594e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993144e+00  1.79997577e+00  3.04948587e-03  5.37551981e-07 -1.01178567e-05  1.15060513e+00  1.15064376e+00 
 2.79154399e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80006285e+00  1.80002327e+00  3.06045370e-03 -1.33450430e-07  1.06132779e-05  1.15065355e+00  1.15061633e+00 
 3.29154399e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993425e+00  1.79997588e+00  3.04977325e-03  5.79941294e-07 -1.01146049e-05  1.15062562e+00  1.15066078e+00 
 3.79154399e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80006362e+00  1.80002317e+00  3.06013825e-03 -1.14741262e-07  1.06102923e-05  1.15066970e+00  1.15063552e+00 
 3.99900000e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993492e+00  1.79997605e+00  3.05025665e-03  5.85365090e-07 -1.01095111e-05  1.15063959e+00  1.15067000e+00 
 3.99910000e-06  1.62000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79997039e+00  1.79998747e+00  3.04913064e-03  2.27623014e-07 -4.58837066e-06  1.15058332e+00  1.15061353e+00 
 3.99930000e-06  1.26000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000348e+00  1.79999860e+00  3.04851595e-03 -1.31113209e-09  1.43085931e-06  1.15049245e+00  1.15052184e+00 
 3.99970000e-06  5.40000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999882e+00  1.79999899e+00  3.04911740e-03  7.36572784e-07  1.02830627e-06  1.15067220e+00  1.15070058e+00 
 4.00000000e-06  6.27276009e-13  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999989e+00  1.79999899e+00  3.04960553e-03 -1.98574754e-07  3.32230578e-08  1.15055177e+00  1.15058007e+00 
 4.00005226e-06  0.00000000e+00  0.00000000e+00  9.40600772e-02  0.00000000e+00  1.80000111e+00  1.79999896e+00  3.13187696e-03 -3.16559725e-08  2.43474242e-07  1.15054949e+00  1.15057778e+00 
 4.00015677e-06  0.00000000e+00  0.00000000e+00  2.82180232e-01  0.00000000e+00  1.80000243e+00  1.79999834e+00  3.29417436e-03  1.82800229e-07  4.23959360e-07  1.15054892e+00  1.15057719e+00 
 4.00036579e-06  0.00000000e+00  0.00000000e+00  6.58420540e-01  0.00000000e+00  1.80000792e+00  1.79999941e+00  4.09056704e-03  2.52537521e-07  3.89890210e-07  1.15054937e+00  1.15057763e+00 
 4.00059008e-06  0.00000000e+00  0.00000000e+00  1.06213662e+00  0.00000000e+00  1.80029868e+00  1.80014388e+00  3.21940105e-02  3.62883844e-07  3.67589633e-07  1.15054898e+00  1.15057723e+00 
 4.00079284e-06  0.00000000e+00  0.00000000e+00  1.42710818e+00  0.00000000e+00  1.80114240e+00  1.79996652e+00  1.30129844e-01  6.11941796e-07  3.48118282e-07  1.15054932e+00  1.15057755e+00 
 4.00100000e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80335379e+00  1.33172003e+00  3.79525568e-01  1.02084613e-06 -3.97909753e-07  1.15054914e+00  1.15057737e+00 
 4.00103123e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80361178e+00  1.14176427e+00  4.24370442e-01  9.00689596e-07 -4.00055432e-07  1.15054929e+00  1.15057751e+00 
 4.00109368e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80400671e+00  8.04678861e-01  4.99392310e-01  7.56607387e-07 -1.23654868e-07  1.15054942e+00  1.15057763e+00 
 4.00121859e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80450568e+00  6.37240500e-01  5.83453826e-01  3.81594272e-06  3.78011412e-06  1.15054947e+00  1.15057770e+00 
 4.00136914e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80171013e+00  6.49613349e-01  6.18207187e-01 -1.28729877e-06 -1.06486919e-06  1.15054945e+00  1.15057768e+00 
 4.00164602e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80053168e+00  6.18826772e-01  6.30544518e-01  1.95042404e-07  7.83594062e-07  1.15054926e+00  1.15057749e+00 
 4.00195839e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.79939191e+00  6.50334551e-01  6.34721704e-01 -4.41319295e-08 -4.39633620e-07  1.15054906e+00  1.15057729e+00 
 4.00257255e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.78936619e+00  6.35487060e-01  6.44779463e-01 -1.89294448e-06  6.00779669e-07  1.15054865e+00  1.15057685e+00 
 4.00361984e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.78443323e+00  6.74932266e-01  6.59077902e-01  1.18527092e-06 -5.26538174e-08  1.15054829e+00  1.15057644e+00 
 4.00534224e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.77885448e+00  6.68926117e-01  6.77224596e-01 -1.12566981e-06  5.22631032e-07  1.15054831e+00  1.15057637e+00 
 4.00858991e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76669758e+00  7.15780039e-01  6.95386646e-01  9.04958806e-07 -1.18988906e-08  1.15054901e+00  1.15057696e+00 
 4.01396862e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76310020e+00  6.95340806e-01  7.02314952e-01 -5.29018754e-07  5.01876238e-07  1.15054966e+00  1.15057741e+00 
 4.02368059e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76155558e+00  7.23875387e-01  7.02303749e-01  9.63416303e-07 -3.22365909e-10  1.15054987e+00  1.15057728e+00 
 4.03977817e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76304591e+00  6.95491350e-01  7.02348830e-01 -4.70207086e-07  4.94825987e-07  1.15055040e+00  1.15057722e+00 
 4.07197332e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76153517e+00  7.23864508e-01  7.02325658e-01  9.32706204e-07  3.41959074e-09  1.15055153e+00  1.15057719e+00 
 4.13636364e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76305207e+00  6.95500600e-01  7.02329931e-01 -4.52754394e-07  4.92974969e-07  1.15055365e+00  1.15057697e+00 
 4.26514427e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76153225e+00  7.23858228e-01  7.02334791e-01  9.27082755e-07  4.33431289e-09  1.15055800e+00  1.15057671e+00 
 4.52270553e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76305332e+00  6.95503472e-01  7.02325534e-01 -4.46019953e-07  4.92514655e-07  1.15056645e+00  1.15057601e+00 
 5.02270553e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76153183e+00  7.23856452e-01  7.02336921e-01  9.27695808e-07  4.56603429e-09  1.15058271e+00  1.15057482e+00 
 5.52270553e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76305395e+00  6.95506006e-01  7.02324033e-01 -4.42443006e-07  4.92356068e-07  1.15059857e+00  1.15057352e+00 
 5.99900000e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76153192e+00  7.23796617e-01  7.02338672e-01  9.27635026e-07  4.72500991e-09  1.15061357e+00  1.15057240e+00 
 5.99910000e-06  0.00000000e+00  0.00000000e+00  1.62000000e+00  0.00000000e+00  1.76222557e+00  7.10113599e-01  7.01428113e-01  7.16063261e-07  1.22122050e-07  1.15061356e+00  1.15057238e+00 
 5.99930000e-06  0.00000000e+00  0.00000000e+00  1.26000000e+00  0.00000000e+00  1.76323263e+00  7.06814647e-01  6.99207238e-01  7.15049660e-07  3.97200569e-07  1.15061357e+00  1.15057238e+00 
 5.99970000e-06  0.00000000e+00  0.00000000e+00  5.40000000e-01  0.00000000e+00  1.76570650e+00  7.10664308e-01  6.94914943e-01  7.48484473e-07  1.39985563e-07  1.15061358e+00  1.15057238e+00 
 6.00000000e-06  0.00000000e+00  0.00000000e+00  1.38955514e-12  0.00000000e+00  1.76791434e+00  7.10413959e-01  6.91871140e-01  8.85104812e-07  3.38673473e-07  1.15061358e+00  1.15057237e+00 
 6.00008000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.44000000e-01  1.76841667e+00  7.11971932e-01  6.91144475e-01  1.87742653e-06  2.34415009e-06  1.15061365e+00  1.15057243e+00 
 6.00024000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.32000000e-01  1.76933574e+00  7.13849539e-01  6.89795577e-01  1.04905310e-06  1.68825948e-06  1.15061376e+00  1.15057253e+00 
 6.00045249e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.14475826e-01  1.77063151e+00  7.16045862e-01  6.88007492e-01  5.23738660e-07 -8.19176776e-05  1.15061267e+00  1.15057052e+00 
 6.00068956e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.24119975e+00  1.77052803e+00  7.18891046e-01  6.85718062e-01 -2.03306396e-06  8.54407665e-02  1.15062235e+00  1.15059365e+00 
 6.00090397e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.62715414e+00  1.77418532e+00  7.21382241e-01  6.83505794e-01  1.54440794e-06  1.80032405e-01  1.15061390e+00  1.15059926e+00 
 6.00100000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77713794e+00  7.22652940e-01  6.82444789e-01  1.84193898e-06  1.83711417e-01  1.15059475e+00  1.15057515e+00 
 6.00102737e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77598040e+00  7.22976424e-01  6.82086547e-01 -8.98013374e-07  1.83737197e-01  1.15059796e+00  1.15056709e+00 
 6.00108210e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77504674e+00  7.23677648e-01  6.81404782e-01 -2.74438891e-06  1.84333817e-01  1.15063860e+00  1.15055114e+00 
 6.00119157e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77445003e+00  7.25134656e-01  6.80095493e-01 -6.11073168e-06  1.85132855e-01  1.15099739e+00  1.15051805e+00 
 6.00141051e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77347482e+00  7.28083914e-01  6.77209600e-01 -1.33254908e-05  1.85234969e-01  1.15223504e+00  1.15041934e+00 
 6.00184839e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77573840e+00  7.34398644e-01  6.70454123e-01 -3.44234943e-06  1.85694699e-01  1.15372937e+00  1.15018133e+00 
 6.00211355e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.77967490e+00  7.38660450e-01  6.65807762e-01  3.03461859e-06  1.85918765e-01  1.15403928e+00  1.15016791e+00 
 6.00234515e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.78178267e+00  7.42669221e-01  6.61311188e-01  1.72636920e-06  1.85997983e-01  1.15437503e+00  1.15016535e+00 
 6.00262785e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.78368368e+00  7.47895539e-01  6.55195427e-01  1.49790713e-06  1.85935385e-01  1.15478229e+00  1.15016415e+00 
 6.00319325e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.78769397e+00  7.59543004e-01  6.40488141e-01  1.97912556e-06  1.86004564e-01  1.15560275e+00  1.15016300e+00 
 6.00432404e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79418436e+00  7.87141159e-01  5.97623448e-01  1.36411633e-06  1.85938996e-01  1.15727315e+00  1.15016170e+00 
 6.00658562e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79915640e+00  8.53670936e-01  4.33968586e-01  1.35065836e-06  1.86004965e-01  1.16062425e+00  1.15016164e+00 
 6.00949820e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79939040e+00  9.77753308e-01  9.97213200e-02  9.50355031e-07  1.85940126e-01  1.16487269e+00  1.15016286e+00 
 6.01151829e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80001727e+00  1.21406759e+00 -1.22966509e-03  1.35319933e-06  1.86003725e-01  1.16776560e+00  1.15016330e+00 
 6.01349006e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79982956e+00  1.57190644e+00  9.44394280e-03  9.36090301e-07  1.85941867e-01  1.17056927e+00  1.15016352e+00 
 6.01456013e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80003027e+00  1.68987154e+00  5.29355601e-03  1.36909650e-06  1.86001794e-01  1.17208285e+00  1.15016366e+00 
 6.01600687e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79988140e+00  1.74323672e+00  5.78577000e-03  9.15875387e-07  1.85943771e-01  1.17412208e+00  1.15016395e+00 
 6.01819533e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80004250e+00  1.76392987e+00  5.03788422e-03  1.35512218e-06  1.86000662e-01  1.17718664e+00  1.15016430e+00 
 6.02116003e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79990376e+00  1.77752712e+00  5.12105752e-03  9.20744651e-07  1.85944693e-01  1.18133366e+00  1.15016399e+00 
 6.02708943e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80005610e+00  1.78707016e+00  4.67375753e-03  1.36782898e-06  1.86000296e-01  1.18968499e+00  1.15016346e+00 
 6.03894822e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79991910e+00  1.79359638e+00  4.64922935e-03  9.28047323e-07  1.85944843e-01  1.20644853e+00  1.15016340e+00 
 6.06266581e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80006626e+00  1.79664314e+00  4.21849494e-03  1.36188325e-06  1.86000208e-01  1.23982936e+00  1.15016341e+00 
 6.11010097e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79992606e+00  1.79855937e+00  4.23985508e-03  9.18951047e-07  1.85944918e-01  1.30605136e+00  1.15016320e+00 
 6.20332530e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80006993e+00  1.79911073e+00  3.91319054e-03  1.33994414e-06  1.86000181e-01  1.43386332e+00  1.15016304e+00 
 6.38254605e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79997851e+00  1.79981126e+00  5.37640641e-03  1.96874576e-06  1.85944710e-01  1.64418239e+00  1.15016244e+00 
 6.42735123e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80001631e+00  1.79959011e+00  5.72814824e-03  1.91227058e-06  1.85972522e-01  1.67846634e+00  1.15016240e+00 
 6.51696160e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80002959e+00  1.79962861e+00  6.28041026e-03  8.92850540e-07  1.85972294e-01  1.72747587e+00  1.15016288e+00 
 6.69618235e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80001310e+00  1.79972164e+00  6.48079676e-03  1.11373968e-06  1.85972021e-01  1.75756462e+00  1.15017377e+00 
 6.73166261e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000523e+00  1.79973167e+00  6.46485065e-03  7.95012560e-07  1.85971977e-01  1.75749834e+00  1.15017685e+00 
 6.80262312e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000233e+00  1.79975551e+00  6.43598703e-03  5.42215671e-07  1.85971914e-01  1.75708739e+00  1.15018288e+00 
 6.94454415e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.79999958e+00  1.79979313e+00  6.37995904e-03  1.99420189e-07  1.85971834e-01  1.75555532e+00  1.15019062e+00 
 7.22838621e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000004e+00  1.79984207e+00  6.28767727e-03  2.67749476e-07  1.85971792e-01  1.75263912e+00  1.15019534e+00 
