 time            v(sh)           v(pre)          v(rst)          v(sen)          v(d)            v(CompOut)      v(AOut)         v(STO+_RCL-)    v(sto-_rcl+)    v(c+)           v(c-)          
 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.86710009e-07  3.15351504e-03  1.79999934e+00  2.48494675e-07  2.48494660e-07  1.47549995e+00  9.00863446e-01 
 1.00000000e-09  0.00000000e+00  1.80000000e-02  0.00000000e+00  0.00000000e+00  1.87036479e-07  3.15351660e-03  1.79999934e+00  2.53277830e-07  2.53333471e-07  1.47550435e+00  9.00867853e-01 
 2.00000000e-09  0.00000000e+00  3.60000000e-02  0.00000000e+00  0.00000000e+00  1.87329325e-07  3.15351788e-03  1.79999934e+00  2.53730478e-07  2.53811885e-07  1.47550875e+00  9.00872258e-01 
 4.00000000e-09  0.00000000e+00  7.20000000e-02  0.00000000e+00  0.00000000e+00  1.87729482e-07  3.15351939e-03  1.79999934e+00  2.53933219e-07  2.54025952e-07  1.47551756e+00  9.00881067e-01 
 8.00000000e-09  0.00000000e+00  1.44000000e-01  0.00000000e+00  0.00000000e+00  1.87933635e-07  3.15351913e-03  1.79999934e+00  2.53979871e-07  2.54044729e-07  1.47553516e+00  9.00898686e-01 
 1.60000000e-08  0.00000000e+00  2.88000000e-01  0.00000000e+00  0.00000000e+00  1.88008712e-07  3.15351803e-03  1.79999934e+00  2.54056346e-07  2.54112583e-07  1.47557037e+00  9.00933934e-01 
 3.20000000e-08  0.00000000e+00  5.76000000e-01  0.00000000e+00  0.00000000e+00  1.88019499e-07  3.15351821e-03  1.79999934e+00  2.53998477e-07  2.54048244e-07  1.47564059e+00  9.01004410e-01 
 6.40000000e-08  0.00000000e+00  1.15200000e+00  0.00000000e+00  0.00000000e+00  8.80131756e-06  3.16331725e-03  1.79999014e+00  1.10662828e-05  5.25709120e-06  1.74535502e+00  8.80137199e-01 
 9.44868573e-08  0.00000000e+00  1.70076343e+00  0.00000000e+00  0.00000000e+00 -3.30456816e-07  3.14400989e-03  1.80000618e+00 -1.50852832e-05 -1.67686433e-05  1.83414261e+00  5.37563776e-01 
 1.00000000e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -4.99012116e-06  3.15475740e-03  1.79999417e+00  1.37597576e-06  3.46279066e-06  1.80194679e+00  4.93319522e-01 
 1.02025231e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -5.41397587e-06  3.15757085e-03  1.79999990e+00  5.70078484e-07  2.26825542e-06  1.80117890e+00  4.97374108e-01 
 1.06075693e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -4.55651519e-06  3.15795481e-03  1.80000039e+00 -8.01929981e-07  4.99185987e-07  1.80024890e+00  5.00562463e-01 
 1.14176617e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00 -6.25030753e-07  3.15359718e-03  1.79999946e+00  1.58456840e-07  5.55131394e-07  1.79996704e+00  4.99713811e-01 
 1.30378466e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  4.84676569e-07  3.15292057e-03  1.79999929e+00  4.02694617e-07  2.40169945e-07  1.80001416e+00  5.00206627e-01 
 1.60872776e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.62379095e-07  3.15370422e-03  1.79999944e+00  3.98214170e-07  3.88763351e-07  1.79999003e+00  4.99826487e-01 
 2.21861397e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  4.87675698e-07  3.15297234e-03  1.79999932e+00  3.84377706e-07  2.13348946e-07  1.80000747e+00  5.00159487e-01 
 3.43838639e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  2.45432434e-07  3.15376261e-03  1.79999942e+00  3.14260577e-07  3.29870727e-07  1.79999257e+00  4.99846049e-01 
 4.00000000e-07  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.75338372e-07  3.15305989e-03  1.79999935e+00  3.36571650e-07  2.10709146e-07  1.80000531e+00  5.00139015e-01 
 4.10000000e-07  0.00000000e+00  1.62000000e+00  0.00000000e+00  0.00000000e+00  3.27171838e-07  3.15334853e-03  1.79999934e+00  3.13145646e-07  2.51160168e-07  1.79999054e+00  5.00001510e-01 
 4.30000000e-07  0.00000000e+00  1.26000000e+00  0.00000000e+00  0.00000000e+00  2.75281031e-07  3.15346948e-03  1.79999940e+00  3.05143907e-07  2.59715114e-07  1.79998372e+00  4.99795100e-01 
 4.70000000e-07  0.00000000e+00  5.40000000e-01  0.00000000e+00  0.00000000e+00  2.99131547e-07  3.15337956e-03  1.79999933e+00  3.32694586e-07  2.85267561e-07  1.80072834e+00  4.99770332e-01 
 5.00000000e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.65999214e-07  3.15343754e-03  1.79999941e+00  2.65732838e-07  2.26137788e-07  1.80059334e+00  4.99641452e-01 
 5.04238897e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.72383335e-07  3.15342542e-03  1.79999938e+00  2.99552891e-07  2.59614729e-07  1.80059271e+00  4.99641781e-01 
 5.12716690e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.74424449e-07  3.15341598e-03  1.79999937e+00  3.00268691e-07  2.60501372e-07  1.80059172e+00  4.99642656e-01 
 5.29672276e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.71532520e-07  3.15341879e-03  1.79999938e+00  2.97560717e-07  2.59364711e-07  1.80058974e+00  4.99644389e-01 
 5.63583448e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.68638369e-07  3.15341794e-03  1.79999937e+00  2.95658413e-07  2.60121586e-07  1.80058579e+00  4.99647857e-01 
 6.31405792e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.53278376e-07  3.15342703e-03  1.79999938e+00  2.86616279e-07  2.57316818e-07  1.80057788e+00  4.99654792e-01 
 7.67050481e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.36099410e-07  3.15343235e-03  1.79999937e+00  2.77229077e-07  2.56934271e-07  1.80056208e+00  4.99668656e-01 
 1.03833986e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.09849590e-07  3.15344609e-03  1.79999938e+00  2.61792483e-07  2.53220541e-07  1.80053058e+00  4.99696364e-01 
 1.53833986e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.93382974e-07  3.15345154e-03  1.79999937e+00  2.52834984e-07  2.52755065e-07  1.80047274e+00  4.99747360e-01 
