 time            v(sh)           v(pre)          v(rst)          v(sen)          v(d)            v(CompOut)      v(AOut)         v(STO+_RCL-)    v(sto-_rcl+)    v(c+)           v(c-)          
 2.00113426e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992302e+00  1.80001151e+00  5.33112942e-03 -5.63749950e-05  5.94966698e-05  1.66977263e+00  6.30619527e-01 
 2.00131327e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79989236e+00  1.80001283e+00  5.23146290e-03 -5.50717558e-05  5.86669891e-05  1.63015644e+00  6.70285660e-01 
 2.00167129e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79984118e+00  1.80002282e+00  5.14197082e-03 -4.99219927e-05  5.03910136e-05  1.56586889e+00  7.34651956e-01 
 2.00238733e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79979872e+00  1.80005346e+00  5.05318186e-03 -4.33722844e-05  5.59251016e-05  1.47583298e+00  8.24812693e-01 
 2.00381940e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79975817e+00  1.79998317e+00  4.89673919e-03 -3.48948348e-05  5.81459704e-05  1.36930506e+00  9.31502954e-01 
 2.00610471e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79969477e+00  1.80000276e+00  4.63877030e-03 -1.21106455e-05  8.04109192e-06  1.27877291e+00  1.02215558e+00 
 2.00948645e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992737e+00  1.79989722e+00  4.27083676e-03  2.03223088e-06  1.25793700e-05  1.21145574e+00  1.08954659e+00 
 2.01519924e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79988410e+00  1.79998464e+00  3.96633446e-03 -1.28658516e-06 -9.24666683e-06  1.16691196e+00  1.13412081e+00 
 2.02459420e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80003561e+00  1.80000116e+00  3.90226698e-03 -8.43582718e-07  1.05720285e-05  1.15117972e+00  1.14987453e+00 
 2.03890798e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79990270e+00  1.79999843e+00  3.83944008e-03  5.52002901e-08 -1.00120236e-05  1.15042803e+00  1.15063411e+00 
 2.06318873e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80004643e+00  1.80000010e+00  3.87908976e-03 -5.09265200e-07  1.05057739e-05  1.15057894e+00  1.15049347e+00 
 2.11175023e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79992235e+00  1.79999906e+00  3.84712454e-03  3.78306913e-07 -9.98692302e-06  1.15051386e+00  1.15056702e+00 
 2.20887324e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80005787e+00  1.79999981e+00  3.87489785e-03 -2.31630994e-07  1.04785720e-05  1.15056946e+00  1.15052538e+00 
 2.40311925e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993190e+00  1.79999917e+00  3.84859358e-03  5.40204528e-07 -9.97664076e-06  1.15053421e+00  1.15057287e+00 
 2.79161126e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80006239e+00  1.79999976e+00  3.87406065e-03 -1.36104894e-07  1.04719178e-05  1.15058261e+00  1.15054536e+00 
 3.29161126e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993471e+00  1.79999919e+00  3.84914663e-03  5.82607154e-07 -9.97313538e-06  1.15055471e+00  1.15058989e+00 
 3.79161126e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80006316e+00  1.79999974e+00  3.87377485e-03 -1.17411869e-07  1.04687076e-05  1.15059876e+00  1.15056456e+00 
 3.99900000e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79993539e+00  1.79999923e+00  3.84990712e-03  5.88049350e-07 -9.96766387e-06  1.15056869e+00  1.15059910e+00 
 3.99910000e-06  1.62000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79997059e+00  1.80000153e+00  3.85061958e-03  2.28395624e-07 -4.53599674e-06  1.15051241e+00  1.15054263e+00 
 3.99930000e-06  1.26000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000342e+00  1.80000191e+00  3.85170176e-03 -2.83165559e-09  1.38866991e-06  1.15042154e+00  1.15045094e+00 
 3.99970000e-06  5.40000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999881e+00  1.80000022e+00  3.85293444e-03  7.35838832e-07  1.01361139e-06  1.15060121e+00  1.15062962e+00 
 4.00000000e-06  6.27276009e-13  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999988e+00  1.80000000e+00  3.85433729e-03 -1.98758030e-07  2.48369042e-08  1.15048080e+00  1.15050912e+00 
 4.00005226e-06  0.00000000e+00  0.00000000e+00  9.40621953e-02  0.00000000e+00  1.80000110e+00  1.79999959e+00  3.93648885e-03 -3.19340520e-08  2.34600207e-07  1.15047852e+00  1.15050683e+00 
 4.00015677e-06  0.00000000e+00  0.00000000e+00  2.82186586e-01  0.00000000e+00  1.80000242e+00  1.79999835e+00  4.09846135e-03  1.82506479e-07  4.16289943e-07  1.15047794e+00  1.15050624e+00 
 4.00036580e-06  0.00000000e+00  0.00000000e+00  6.58435367e-01  0.00000000e+00  1.80000786e+00  1.79999906e+00  4.88957630e-03  2.52343808e-07  3.85101367e-07  1.15047839e+00  1.15050668e+00 
 4.00059004e-06  0.00000000e+00  0.00000000e+00  1.06207989e+00  0.00000000e+00  1.80029854e+00  1.80014920e+00  3.29651897e-02  3.62743778e-07  3.64121457e-07  1.15047800e+00  1.15050628e+00 
 4.00079295e-06  0.00000000e+00  0.00000000e+00  1.42731305e+00  0.00000000e+00  1.80114463e+00  1.79999217e+00  1.31073396e-01  6.12771036e-07  3.46121202e-07  1.15047833e+00  1.15050660e+00 
 4.00100000e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80336326e+00  1.32703502e+00  3.80823195e-01  1.01978957e-06 -4.28461504e-07  1.15047822e+00  1.15050642e+00 
 4.00103121e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80362385e+00  1.13562409e+00  4.25775163e-01  8.98943656e-07 -4.37956513e-07  1.15047838e+00  1.15050657e+00 
 4.00109364e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80403815e+00  8.00067777e-01  5.01033875e-01  7.89058163e-07 -1.30955349e-07  1.15047854e+00  1.15050669e+00 
 4.00121849e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80453513e+00  6.35610040e-01  5.85489821e-01  3.84489497e-06  3.79371293e-06  1.15047860e+00  1.15050676e+00 
 4.00136789e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80173921e+00  6.47055563e-01  6.20168053e-01 -1.30637467e-06 -1.07341655e-06  1.15047857e+00  1.15050675e+00 
 4.00164483e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80054753e+00  6.16089304e-01  6.32348838e-01  2.14781019e-07  8.21931648e-07  1.15047832e+00  1.15050655e+00 
 4.00195578e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.79916948e+00  6.46515373e-01  6.35964566e-01 -1.39748579e-07 -4.65366170e-07  1.15047803e+00  1.15050634e+00 
 4.00256893e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.78895876e+00  6.30981124e-01  6.45113194e-01 -1.87183956e-06  6.26180118e-07  1.15047746e+00  1.15050586e+00 
 4.00360304e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.78481570e+00  6.67924397e-01  6.57935673e-01  1.26821474e-06 -7.32259863e-08  1.15047694e+00  1.15050543e+00 
 4.00530285e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.77985882e+00  6.60779222e-01  6.74679190e-01 -1.13999803e-06  5.40430706e-07  1.15047693e+00  1.15050534e+00 
 4.00850158e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76861906e+00  7.05366863e-01  6.92421832e-01  9.52760622e-07 -2.96250462e-08  1.15047784e+00  1.15050596e+00 
 4.01379703e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76445419e+00  6.87079615e-01  7.00444713e-01 -5.92523483e-07  5.18571894e-07  1.15047869e+00  1.15050646e+00 
 4.02333758e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76254464e+00  7.15000509e-01  7.00960542e-01  1.01763993e-06 -1.65046403e-08  1.15047886e+00  1.15050633e+00 
 4.03926685e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76410630e+00  6.87602687e-01  7.00867881e-01 -5.22248913e-07  5.10796311e-07  1.15047937e+00  1.15050626e+00 
 4.07112538e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76257664e+00  7.14890322e-01  7.00908834e-01  9.83921974e-07 -1.24535165e-08  1.15048051e+00  1.15050624e+00 
 4.13484245e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76409817e+00  6.87630905e-01  7.00868727e-01 -5.03676727e-07  5.08800414e-07  1.15048258e+00  1.15050602e+00 
 4.26227659e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76257927e+00  7.14875628e-01  7.00910250e-01  9.77728993e-07 -1.14675655e-08  1.15048691e+00  1.15050577e+00 
 4.51714487e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76409667e+00  6.87636916e-01  7.00868237e-01 -4.96710444e-07  5.08305016e-07  1.15049526e+00  1.15050507e+00 
 5.01714487e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76257944e+00  7.14871807e-01  7.00911516e-01  9.78238732e-07 -1.12190635e-08  1.15051154e+00  1.15050389e+00 
 5.51714487e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76409576e+00  6.87639415e-01  7.00868932e-01 -4.93028169e-07  5.08136162e-07  1.15052739e+00  1.15050258e+00 
 5.99900000e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.76257971e+00  7.14823635e-01  7.00913081e-01  9.78143345e-07 -1.10506875e-08  1.15054258e+00  1.15050145e+00 
 5.99910000e-06  0.00000000e+00  0.00000000e+00  1.62000000e+00  0.00000000e+00  1.76323327e+00  7.01313535e-01  7.00237444e-01  7.25659469e-07  1.20601051e-07  1.15054257e+00  1.15050144e+00 
 5.99930000e-06  0.00000000e+00  0.00000000e+00  1.26000000e+00  0.00000000e+00  1.76399408e+00  6.97175918e-01  6.98877089e-01  6.08546686e-07  3.97708364e-07  1.15054257e+00  1.15050144e+00 
 5.99970000e-06  0.00000000e+00  0.00000000e+00  5.40000000e-01  0.00000000e+00  1.76511913e+00  6.97866786e-01  6.97457940e-01  4.10352460e-07  1.36473358e-07  1.15054258e+00  1.15050143e+00 
 6.00000000e-06  0.00000000e+00  0.00000000e+00  1.38955514e-12  0.00000000e+00  1.76584981e+00  6.95294998e-01  6.96908910e-01  4.70264366e-07  3.34919360e-07  1.15054259e+00  1.15050143e+00 
 6.00008000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.44000000e-01  1.76594137e+00  6.96093636e-01  6.96892574e-01  1.46279730e-06  2.34062925e-06  1.15054265e+00  1.15050149e+00 
 6.00024000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.32000000e-01  1.76602692e+00  6.96499505e-01  6.97017393e-01  6.20680304e-07  1.66132732e-06  1.15054276e+00  1.15050159e+00 
 6.00045249e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.14475562e-01  1.76616283e+00  6.96681022e-01  6.97339857e-01  8.03336501e-08 -8.18783919e-05  1.15054167e+00  1.15049957e+00 
 6.00068956e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.24119973e+00  1.76467924e+00  6.97098760e-01  6.97609142e-01 -2.50851985e-06  8.54271534e-02  1.15055137e+00  1.15052273e+00 
 6.00090397e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.62715429e+00  1.76703989e+00  6.97273284e-01  6.97917274e-01  1.05346105e-06  1.80026630e-01  1.15054301e+00  1.15052844e+00 
 6.00100000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.76944423e+00  6.97448727e-01  6.98055147e-01  1.38652637e-06  1.83710806e-01  1.15052378e+00  1.15050442e+00 
 6.00102737e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.76812022e+00  6.97456052e-01  6.98047671e-01 -1.35259531e-06  1.83735944e-01  1.15052674e+00  1.15049639e+00 
 6.00108212e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.76684442e+00  6.97517944e-01  6.98073113e-01 -3.19373254e-06  1.84333764e-01  1.15056626e+00  1.15048051e+00 
 6.00119162e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.76551986e+00  6.97662872e-01  6.98226664e-01 -6.55612245e-06  1.85136842e-01  1.15092039e+00  1.15044762e+00 
 6.00141061e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.76298045e+00  6.97881056e-01  6.98468904e-01 -1.38318006e-05  1.85240002e-01  1.15215280e+00  1.15035018e+00 
 6.00184860e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.76192813e+00  6.98169543e-01  6.98861052e-01 -4.16004150e-06  1.85692700e-01  1.15365591e+00  1.15011296e+00 
 6.00211776e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.76395418e+00  6.98365162e-01  6.99205287e-01  2.45269712e-06  1.85920235e-01  1.15397278e+00  1.15009847e+00 
 6.00235155e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.76439578e+00  6.98565154e-01  6.99521746e-01  1.14571126e-06  1.85999672e-01  1.15431117e+00  1.15009592e+00 
 6.00263677e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.76413723e+00  6.98802546e-01  6.99932411e-01  8.66353259e-07  1.85936387e-01  1.15472234e+00  1.15009486e+00 
 6.00320721e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.76371726e+00  6.99292704e-01  7.00830600e-01  1.35601174e-06  1.86005933e-01  1.15555004e+00  1.15009407e+00 
 6.00434810e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.76226175e+00  6.99943188e-01  7.02633177e-01  8.54665713e-07  1.85941135e-01  1.15723595e+00  1.15009347e+00 
 6.00662988e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.75953054e+00  6.98729584e-01  7.06453902e-01  1.32228680e-06  1.86003144e-01  1.16061706e+00  1.15009420e+00 
 6.01119344e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.73617333e+00  6.69440984e-01  7.31392514e-01  2.10733039e-07  1.85947353e-01  1.16723830e+00  1.15009797e+00 
 6.01233433e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.71708293e+00  6.48916668e-01  7.46118238e-01 -1.58384469e-07  1.85975880e-01  1.16885823e+00  1.15009987e+00 
 6.01461611e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.63810537e+00  5.85242452e-01  7.82348969e-01 -2.83788746e-06  1.85982201e-01  1.17209446e+00  1.15010809e+00 
 6.01703824e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.24314053e+00  4.53524178e-01  8.31727175e-01 -1.49030658e-05  1.85524409e-01  1.17552845e+00  1.15020390e+00 
 6.01965398e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  2.11254929e-01  2.24739758e-01  8.90386792e-01  1.67851957e-01  1.14386694e-02  1.17724913e+00  1.14997574e+00 
 6.02150363e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.78009491e-02  6.00989159e-02  9.44261413e-01  2.00535588e-01 -9.39376679e-03  1.17694567e+00  1.14723768e+00 
 6.02303706e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  2.64817520e-02  7.37943649e-03  1.01174988e+00  1.75897649e-01  7.66058634e-03  1.17715433e+00  1.14659887e+00 
 6.02395414e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  7.16948837e-05  9.54228374e-03  1.07143104e+00  1.91731230e-01 -5.25889971e-03  1.17703583e+00  1.14661515e+00 
 6.02452595e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  9.30151639e-03  8.95086551e-03  1.12151855e+00  1.83830830e-01  2.93296768e-03  1.17707701e+00  1.14628477e+00 
 6.02506491e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00 -1.46988117e-03  8.88589550e-03  1.17395598e+00  1.86635509e-01 -1.54438166e-03  1.17706753e+00  1.14619914e+00 
 6.02562304e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  3.64231257e-03  8.40984209e-03  1.23453267e+00  1.85777967e-01  8.45368043e-04  1.17706881e+00  1.14596852e+00 
 6.02635172e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00 -1.48041961e-03  8.40024521e-03  1.32026037e+00  1.85986362e-01 -5.26822363e-04  1.17706824e+00  1.14574706e+00 
 6.02748924e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.76552283e-03  7.84067328e-03  1.46578118e+00  1.85982878e-01  3.93651915e-04  1.17706755e+00  1.14534734e+00 
 6.02918393e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00 -1.19732226e-03  7.75692402e-03  1.65456250e+00  1.85916475e-01 -3.21748276e-04  1.17706684e+00  1.14477623e+00 
 6.03225006e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.19985751e-03  7.05824653e-03  1.77535908e+00  1.86014733e-01  2.88349760e-04  1.17706615e+00  1.14371173e+00 
 6.03759692e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00 -1.14348681e-03  6.86263006e-03  1.77678125e+00  1.85903099e-01 -2.70497736e-04  1.17706569e+00  1.14186979e+00 
 6.04736156e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.13736966e-03  6.25148645e-03  1.79341594e+00  1.86021922e-01  2.61384090e-04  1.17706457e+00  1.13846418e+00 
 6.06223086e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00 -1.12116837e-03  6.12106927e-03  1.79125614e+00  1.85899647e-01 -2.55400319e-04  1.17706490e+00  1.13324936e+00 
 6.09196947e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.11818180e-03  5.57142672e-03  1.79956546e+00  1.86024106e-01  2.52566074e-04  1.17706373e+00  1.12264398e+00 
 6.14862857e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00 -1.11443347e-03  5.52031256e-03  1.79586268e+00  1.85898643e-01 -2.51014761e-04  1.17706204e+00  1.10197810e+00 
